unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1635591600000.0,2021-10-30 11:00:00,BTC/USDT,61813.0,61986.0,61531.0,61606.0,37.910639913320125,2335522.8825
1635588000000.0,2021-10-30 10:00:00,BTC/USDT,61423.0,61908.0,61251.0,61813.0,35.04880842217656,2166471.995
1635584400000.0,2021-10-30 09:00:00,BTC/USDT,61338.0,61601.0,61225.0,61423.0,33.17975233870049,2037999.9279
1635580800000.0,2021-10-30 08:00:00,BTC/USDT,61600.0,61688.0,61057.0,61338.0,80.4944153950243,4937366.4515
1635577200000.0,2021-10-30 07:00:00,BTC/USDT,61788.0,61799.0,61516.0,61600.0,21.83094142694805,1344785.9919
1635573600000.0,2021-10-30 06:00:00,BTC/USDT,61549.0,61890.0,61410.0,61788.0,22.752455306855698,1405828.7085
1635570000000.0,2021-10-30 05:00:00,BTC/USDT,61479.0,61688.0,61306.0,61549.0,77.5622692245203,4773880.1085
1635566400000.0,2021-10-30 04:00:00,BTC/USDT,61682.0,61925.0,61450.0,61479.0,32.415047606499776,1992844.7118
1635562800000.0,2021-10-30 03:00:00,BTC/USDT,61880.0,61956.0,61622.0,61682.0,35.312115046528966,2178121.8803
1635559200000.0,2021-10-30 02:00:00,BTC/USDT,62014.0,62041.0,61785.0,61880.0,43.69134894957983,2703620.673
1635555600000.0,2021-10-30 01:00:00,BTC/USDT,61924.0,62141.0,61831.0,62014.0,33.50513902183378,2077787.6913
1635552000000.0,2021-10-30 00:00:00,BTC/USDT,62259.0,62368.0,61755.0,61924.0,64.91929051579355,4020062.1459
1635548400000.0,2021-10-29 23:00:00,BTC/USDT,62322.0,62402.0,62064.0,62253.0,48.06698785118789,2992314.1947
1635544800000.0,2021-10-29 22:00:00,BTC/USDT,62352.0,62470.0,62180.0,62322.0,43.86639901800327,2733841.7196
1635541200000.0,2021-10-29 21:00:00,BTC/USDT,62380.0,62506.0,62169.0,62352.0,34.86880846163716,2174139.9452
1635537600000.0,2021-10-29 20:00:00,BTC/USDT,62562.0,62738.0,62272.0,62382.0,108.18909743515758,6749052.2762
1635534000000.0,2021-10-29 19:00:00,BTC/USDT,62077.0,62657.0,61954.0,62562.0,552.9929446117452,34596344.6008
1635530400000.0,2021-10-29 18:00:00,BTC/USDT,62405.0,62475.0,61965.0,62077.0,67.15242748521997,4168621.241
1635526800000.0,2021-10-29 17:00:00,BTC/USDT,62610.0,62668.0,62300.0,62405.0,114.59149865876131,7151082.4738
1635523200000.0,2021-10-29 16:00:00,BTC/USDT,62310.0,62958.0,62308.0,62610.0,163.604660177288,10243287.7737
1635519600000.0,2021-10-29 15:00:00,BTC/USDT,61251.0,62530.0,61201.0,62310.0,151.01844225324987,9409959.1368
1635516000000.0,2021-10-29 14:00:00,BTC/USDT,61290.0,61354.0,61018.0,61251.0,107.35123683041908,6575370.6071
1635512400000.0,2021-10-29 13:00:00,BTC/USDT,60967.0,61350.0,60760.0,61290.0,95.25728030347528,5838318.7098
1635508800000.0,2021-10-29 12:00:00,BTC/USDT,60943.0,61444.0,60724.0,60967.0,104.90554809651124,6395776.5508
1635505200000.0,2021-10-29 11:00:00,BTC/USDT,61033.0,61142.0,60556.0,60943.0,64.47742830349671,3929447.9131
1635501600000.0,2021-10-29 10:00:00,BTC/USDT,60855.0,61051.0,60566.0,61033.0,72.23604088443957,4408782.2833
1635498000000.0,2021-10-29 09:00:00,BTC/USDT,60938.0,61355.0,60796.0,60855.0,101.80212738476708,6195168.462
1635494400000.0,2021-10-29 08:00:00,BTC/USDT,60553.0,60988.0,60422.0,60938.0,113.81109482096556,6935420.4962
1635490800000.0,2021-10-29 07:00:00,BTC/USDT,61362.0,61362.0,60360.0,60552.0,142.41656149755582,8623607.6318
1635487200000.0,2021-10-29 06:00:00,BTC/USDT,60989.0,61413.0,60874.0,61362.0,50.14421765098921,3076949.4835
1635483600000.0,2021-10-29 05:00:00,BTC/USDT,61528.0,61598.0,60707.0,60989.0,70.29007448228369,4286921.3526
1635480000000.0,2021-10-29 04:00:00,BTC/USDT,61659.0,61705.0,61405.0,61528.0,40.850687716161744,2513461.1138
1635476400000.0,2021-10-29 03:00:00,BTC/USDT,61600.0,61867.0,61529.0,61659.0,77.01750235164373,4748822.1775
1635472800000.0,2021-10-29 02:00:00,BTC/USDT,61419.0,61749.0,61374.0,61597.0,36.18768546357777,2229052.8615
1635469200000.0,2021-10-29 01:00:00,BTC/USDT,61395.0,62088.0,61261.0,61423.0,103.05606252218224,6330012.5283
1635465600000.0,2021-10-29 00:00:00,BTC/USDT,60588.0,61428.0,60185.0,61395.0,130.439467049434,8008331.0795
1635462000000.0,2021-10-28 23:00:00,BTC/USDT,60511.0,60799.0,60330.0,60588.0,97.10589687396845,5883452.0798
1635458400000.0,2021-10-28 22:00:00,BTC/USDT,60720.0,60919.0,60428.0,60511.0,80.55473998116045,4874447.871
1635454800000.0,2021-10-28 21:00:00,BTC/USDT,61381.0,61391.0,60471.0,60721.0,101.11866886579602,6140026.6922
1635451200000.0,2021-10-28 20:00:00,BTC/USDT,61306.0,62496.0,61000.0,61381.0,286.3815798976882,17578387.7557
1635447600000.0,2021-10-28 19:00:00,BTC/USDT,60122.0,61478.0,59555.0,61310.0,327.1497011123797,20057548.1752
1635444000000.0,2021-10-28 18:00:00,BTC/USDT,61127.0,61228.0,57700.0,60124.0,894.5650182057083,53784827.1546
1635440400000.0,2021-10-28 17:00:00,BTC/USDT,61172.0,61291.0,60846.0,61127.0,92.05758988008573,5627204.2966
1635436800000.0,2021-10-28 16:00:00,BTC/USDT,61133.0,61310.0,61112.0,61172.0,39.708403486889424,2429042.4581
1635433200000.0,2021-10-28 15:00:00,BTC/USDT,61545.0,61557.0,61062.0,61133.0,58.185957919617884,3557082.1655
1635429600000.0,2021-10-28 14:00:00,BTC/USDT,61583.0,61648.0,61231.0,61545.0,223.51176475749452,13756031.562
1635426000000.0,2021-10-28 13:00:00,BTC/USDT,61106.0,61815.0,60951.0,61582.0,161.3829624955344,9938285.5964
1635422400000.0,2021-10-28 12:00:00,BTC/USDT,60966.0,61282.0,60859.0,61106.0,95.99652590743953,5865963.7121
1635418800000.0,2021-10-28 11:00:00,BTC/USDT,61026.0,61093.0,60769.0,60966.0,93.37924600104976,5692959.1117
1635415200000.0,2021-10-28 10:00:00,BTC/USDT,61046.0,61200.0,60838.0,61026.0,101.55122075344934,6197264.7977
1635411600000.0,2021-10-28 09:00:00,BTC/USDT,60578.0,61246.0,60401.0,61045.0,183.2201144598247,11184671.8872
1635408000000.0,2021-10-28 08:00:00,BTC/USDT,58993.0,60671.0,58992.0,60579.0,328.17608142590666,19880578.8367
1635404400000.0,2021-10-28 07:00:00,BTC/USDT,59048.0,59200.0,58856.0,58992.0,47.586218807634936,2807206.2199
1635400800000.0,2021-10-28 06:00:00,BTC/USDT,59061.0,59214.0,58703.0,59048.0,155.0560407956239,9155749.0969
1635397200000.0,2021-10-28 05:00:00,BTC/USDT,58791.0,59146.0,58727.0,59061.0,60.488855266588786,3572532.2809
1635393600000.0,2021-10-28 04:00:00,BTC/USDT,58848.0,59220.0,58687.0,58791.0,89.11305815005697,5239045.8017
1635390000000.0,2021-10-28 03:00:00,BTC/USDT,58926.0,59165.0,58658.0,58848.0,74.49371286025013,4383806.0144
1635386400000.0,2021-10-28 02:00:00,BTC/USDT,58931.0,58931.0,58644.0,58926.0,57.44580117435427,3385051.28
1635382800000.0,2021-10-28 01:00:00,BTC/USDT,58254.0,58974.0,58103.0,58931.0,95.05389129660111,5601620.868
1635379200000.0,2021-10-28 00:00:00,BTC/USDT,58411.0,58877.0,58229.0,58255.0,100.62453299459273,5861882.1696
1635375600000.0,2021-10-27 23:00:00,BTC/USDT,58745.0,58910.0,58392.0,58411.0,121.21703628768553,7080408.3066
1635372000000.0,2021-10-27 22:00:00,BTC/USDT,58747.0,58862.0,58487.0,58745.0,116.73995261213722,6857888.5162
1635368400000.0,2021-10-27 21:00:00,BTC/USDT,58887.0,59082.0,58733.0,58748.0,60.913021204126096,3578518.1697
1635364800000.0,2021-10-27 20:00:00,BTC/USDT,59088.0,59600.0,58554.0,58887.0,110.31101018391156,6495884.4567
1635361200000.0,2021-10-27 19:00:00,BTC/USDT,58722.0,59157.0,58178.0,59088.0,195.90548261406715,11575663.1567
1635357600000.0,2021-10-27 18:00:00,BTC/USDT,58896.0,59016.0,58697.0,58722.0,73.9515405554988,4342582.3645
1635354000000.0,2021-10-27 17:00:00,BTC/USDT,58868.0,59168.0,58793.0,58896.0,60.7518985465906,3578043.8168
1635350400000.0,2021-10-27 16:00:00,BTC/USDT,58815.0,59056.0,58546.0,58868.0,139.12987066487736,8190297.2263
1635346800000.0,2021-10-27 15:00:00,BTC/USDT,59167.0,59356.0,58768.0,58815.0,113.73917478024313,6689569.5647
1635343200000.0,2021-10-27 14:00:00,BTC/USDT,59023.0,59428.0,58721.0,59167.0,152.2826529264624,9010107.7257
1635339600000.0,2021-10-27 13:00:00,BTC/USDT,59032.0,59328.0,58913.0,59023.0,125.53464021144299,7409431.0692
1635336000000.0,2021-10-27 12:00:00,BTC/USDT,58555.0,59071.0,58254.0,59032.0,170.20590291875592,10047594.8611
1635332400000.0,2021-10-27 11:00:00,BTC/USDT,58937.0,59179.0,58523.0,58555.0,89.74989821022969,5255305.2897
1635328800000.0,2021-10-27 10:00:00,BTC/USDT,58925.0,59138.0,58354.0,58937.0,178.79707837860767,10537763.4084
1635325200000.0,2021-10-27 09:00:00,BTC/USDT,59224.0,59224.0,58621.0,58925.0,211.41281064234195,12457499.8671
1635321600000.0,2021-10-27 08:00:00,BTC/USDT,59948.0,59948.0,58000.0,59224.0,735.7556082247063,43574390.1415
1635318000000.0,2021-10-27 07:00:00,BTC/USDT,60705.0,60964.0,59913.0,59948.0,131.41590124607993,7878120.4479
1635314400000.0,2021-10-27 06:00:00,BTC/USDT,60924.0,60987.0,60642.0,60705.0,109.83636990527962,6667616.8351
1635310800000.0,2021-10-27 05:00:00,BTC/USDT,61199.0,61388.0,60823.0,60924.0,127.61917561716236,7775070.6553
1635307200000.0,2021-10-27 04:00:00,BTC/USDT,60711.0,61488.0,60536.0,61204.0,295.3823659417685,18078582.3251
1635303600000.0,2021-10-27 03:00:00,BTC/USDT,60423.0,60833.0,60368.0,60711.0,89.62186609016489,5441033.1122
1635300000000.0,2021-10-27 02:00:00,BTC/USDT,60511.0,60636.0,60383.0,60423.0,102.1877179997683,6174488.4847
1635296400000.0,2021-10-27 01:00:00,BTC/USDT,60679.0,60836.0,60490.0,60511.0,68.23528265604601,4128985.1888
1635292800000.0,2021-10-27 00:00:00,BTC/USDT,60313.0,60759.0,60145.0,60679.0,93.8051799007894,5692004.5112
1635289200000.0,2021-10-26 23:00:00,BTC/USDT,60298.0,60590.0,60156.0,60313.0,153.61201739260193,9264801.605
1635285600000.0,2021-10-26 22:00:00,BTC/USDT,60817.0,60893.0,59830.0,60298.0,293.7396827589638,17711915.391
1635282000000.0,2021-10-26 21:00:00,BTC/USDT,62094.0,62103.0,60539.0,60817.0,88.64342965782593,5391027.4615
1635278400000.0,2021-10-26 20:00:00,BTC/USDT,61994.0,62290.0,61882.0,62094.0,65.85635283119142,4089284.3727
1635274800000.0,2021-10-26 19:00:00,BTC/USDT,62325.0,62362.0,61932.0,61994.0,45.72069595606026,2834408.8251
1635271200000.0,2021-10-26 18:00:00,BTC/USDT,62467.0,62571.0,62276.0,62325.0,58.66275323064581,3656156.0951
1635267600000.0,2021-10-26 17:00:00,BTC/USDT,62066.0,62571.0,62001.0,62467.0,43.90495752157139,2742610.9815
1635264000000.0,2021-10-26 16:00:00,BTC/USDT,62530.0,62755.0,61866.0,62066.0,194.04527498308252,12043614.0371
1635260400000.0,2021-10-26 15:00:00,BTC/USDT,61931.0,62775.0,61846.0,62530.0,95.216666077083,5953898.1298
1635256800000.0,2021-10-26 14:00:00,BTC/USDT,62209.0,62226.0,61816.0,61931.0,149.72495033827968,9272615.8994
1635253200000.0,2021-10-26 13:00:00,BTC/USDT,62488.0,62567.0,62100.0,62209.0,60.059551670980085,3736244.6499
1635249600000.0,2021-10-26 12:00:00,BTC/USDT,62750.0,62878.0,62300.0,62488.0,47.04480427922161,2939735.7298
1635246000000.0,2021-10-26 11:00:00,BTC/USDT,62993.0,63095.0,62704.0,62750.0,49.209696141832666,3087908.4329
1635242400000.0,2021-10-26 10:00:00,BTC/USDT,62669.0,63014.0,62564.0,62993.0,42.34760761354436,2667602.8464
1635238800000.0,2021-10-26 09:00:00,BTC/USDT,62827.0,62857.0,62604.0,62669.0,52.42097841037834,3285170.296
1635235200000.0,2021-10-26 08:00:00,BTC/USDT,62441.0,63111.0,62432.0,62827.0,72.76549965619877,4571638.0469
1635231600000.0,2021-10-26 07:00:00,BTC/USDT,62370.0,62500.0,62173.0,62441.0,74.74629805736616,4667233.597
1635228000000.0,2021-10-26 06:00:00,BTC/USDT,62400.0,62586.0,62204.0,62370.0,53.5507305739939,3339959.0659
1635224400000.0,2021-10-26 05:00:00,BTC/USDT,62456.0,62624.0,62334.0,62400.0,38.233344762820515,2385760.7132
1635220800000.0,2021-10-26 04:00:00,BTC/USDT,62758.0,62809.0,62280.0,62456.0,63.27037974413987,3951614.8373
1635217200000.0,2021-10-26 03:00:00,BTC/USDT,62736.0,62856.0,62620.0,62758.0,28.611595202205294,1795606.4917
1635213600000.0,2021-10-26 02:00:00,BTC/USDT,62713.0,62912.0,62664.0,62736.0,30.596972172277482,1919531.6462
1635210000000.0,2021-10-26 01:00:00,BTC/USDT,63101.0,63109.0,62700.0,62713.0,53.92424789915967,3381751.3585
1635206400000.0,2021-10-26 00:00:00,BTC/USDT,63091.0,63288.0,62842.0,63101.0,101.50593681558136,6405126.119
1635202800000.0,2021-10-25 23:00:00,BTC/USDT,63018.0,63167.0,62962.0,63091.0,36.55085671014883,2306030.1007
1635199200000.0,2021-10-25 22:00:00,BTC/USDT,62831.0,63109.0,62681.0,63018.0,89.35064470151384,5630698.9278
1635195600000.0,2021-10-25 21:00:00,BTC/USDT,62568.0,63224.0,62549.0,62831.0,71.99131098502332,4523286.0605
1635192000000.0,2021-10-25 20:00:00,BTC/USDT,62688.0,62829.0,62543.0,62568.0,46.58358503388313,2914641.7484
1635188400000.0,2021-10-25 19:00:00,BTC/USDT,63142.0,63144.0,62656.0,62688.0,37.73511289720521,2365538.7573
1635184800000.0,2021-10-25 18:00:00,BTC/USDT,63092.0,63169.0,62846.0,63135.0,54.297715617327945,3428086.2755
1635181200000.0,2021-10-25 17:00:00,BTC/USDT,63627.0,63680.0,62796.0,63095.0,109.04310924637451,6880074.9779
1635177600000.0,2021-10-25 16:00:00,BTC/USDT,63606.0,63737.0,63397.0,63626.0,89.76693653852199,5711511.1042
1635174000000.0,2021-10-25 15:00:00,BTC/USDT,63340.0,63640.0,63222.0,63606.0,125.64217409992767,7991596.1258
1635170400000.0,2021-10-25 14:00:00,BTC/USDT,63245.0,63341.0,62981.0,63340.0,70.8378864351121,4486871.7268
1635166800000.0,2021-10-25 13:00:00,BTC/USDT,62730.0,63392.0,62602.0,63248.0,74.49041577599291,4711369.817
1635163200000.0,2021-10-25 12:00:00,BTC/USDT,62758.0,63014.0,62682.0,62730.0,59.00941505499761,3701660.6064
1635159600000.0,2021-10-25 11:00:00,BTC/USDT,62787.0,63185.0,62701.0,62758.0,76.43682270786195,4797022.1195
1635156000000.0,2021-10-25 10:00:00,BTC/USDT,62741.0,62838.0,62489.0,62787.0,59.44694653033271,3732495.4318
1635152400000.0,2021-10-25 09:00:00,BTC/USDT,62728.0,62877.0,62665.0,62739.0,45.11023802100767,2830171.2232
1635148800000.0,2021-10-25 08:00:00,BTC/USDT,62663.0,62970.0,62661.0,62728.0,101.88123120775411,6390805.8712
1635145200000.0,2021-10-25 07:00:00,BTC/USDT,62024.0,62901.0,61954.0,62664.0,138.313255023618,8667261.8128
1635141600000.0,2021-10-25 06:00:00,BTC/USDT,61843.0,62090.0,61811.0,62023.0,98.50068223723457,6109307.8144
1635138000000.0,2021-10-25 05:00:00,BTC/USDT,62068.0,62121.0,61775.0,61843.0,83.68737949484986,5175478.6101
1635134400000.0,2021-10-25 04:00:00,BTC/USDT,62087.0,62212.0,61835.0,62068.0,77.03652556389765,4781503.0687
1635130800000.0,2021-10-25 03:00:00,BTC/USDT,61964.0,62234.0,61850.0,62087.0,120.3652806738931,7473119.1812
1635127200000.0,2021-10-25 02:00:00,BTC/USDT,61747.0,62032.0,61640.0,61964.0,49.46478391323994,3065035.8704
1635123600000.0,2021-10-25 01:00:00,BTC/USDT,61842.0,62101.0,61689.0,61747.0,114.20579922587332,7051865.4848
1635120000000.0,2021-10-25 00:00:00,BTC/USDT,60861.0,61830.0,60650.0,61830.0,134.14163708879184,8293977.4212
1635116400000.0,2021-10-24 23:00:00,BTC/USDT,60915.0,60968.0,60781.0,60861.0,31.357328706396544,1908438.3824
1635112800000.0,2021-10-24 22:00:00,BTC/USDT,60979.0,61055.0,60821.0,60915.0,41.37418908807355,2520308.7283
1635109200000.0,2021-10-24 21:00:00,BTC/USDT,61158.0,61360.0,60671.0,60979.0,65.18080365699667,3974660.2262
1635105600000.0,2021-10-24 20:00:00,BTC/USDT,60641.0,61158.0,60571.0,61158.0,61.983592221786196,3790792.5331
1635102000000.0,2021-10-24 19:00:00,BTC/USDT,60115.0,60733.0,60089.0,60641.0,54.93190290892301,3331125.5243
1635098400000.0,2021-10-24 18:00:00,BTC/USDT,60315.0,60315.0,59776.0,60119.0,52.06612769839818,3130163.5311
1635094800000.0,2021-10-24 17:00:00,BTC/USDT,60356.0,60515.0,60165.0,60315.0,41.84892704634005,2524118.0348
1635091200000.0,2021-10-24 16:00:00,BTC/USDT,59865.0,60400.0,59505.0,60356.0,182.10564173404467,10991168.1125
1635087600000.0,2021-10-24 15:00:00,BTC/USDT,60105.0,60288.0,59656.0,59865.0,105.37643527937861,6308360.298
1635084000000.0,2021-10-24 14:00:00,BTC/USDT,60518.0,60590.0,60046.0,60105.0,57.144753642791784,3434685.4177
1635080400000.0,2021-10-24 13:00:00,BTC/USDT,60392.0,60788.0,60302.0,60518.0,76.57033375028917,4633883.4579
1635076800000.0,2021-10-24 12:00:00,BTC/USDT,60270.0,60791.0,59826.0,60392.0,295.3347339299907,17835855.2515
1635073200000.0,2021-10-24 11:00:00,BTC/USDT,60936.0,60989.0,60166.0,60270.0,113.52246208893314,6841998.7901
1635069600000.0,2021-10-24 10:00:00,BTC/USDT,60795.0,61078.0,60741.0,60936.0,27.582573516476305,1680771.6998
1635066000000.0,2021-10-24 09:00:00,BTC/USDT,60529.0,61279.0,60453.0,60795.0,67.17267070482771,4083762.5155
1635062400000.0,2021-10-24 08:00:00,BTC/USDT,60691.0,60723.0,60443.0,60529.0,38.124685065010155,2307649.0623
1635058800000.0,2021-10-24 07:00:00,BTC/USDT,60703.0,60935.0,60574.0,60691.0,41.39828561236427,2512503.3521
1635055200000.0,2021-10-24 06:00:00,BTC/USDT,60901.0,61114.0,60609.0,60703.0,36.192793211208674,2197011.1263
1635051600000.0,2021-10-24 05:00:00,BTC/USDT,60988.0,61139.0,60840.0,60901.0,18.530708338122526,1128538.6685
1635048000000.0,2021-10-24 04:00:00,BTC/USDT,61231.0,61255.0,60910.0,60988.0,22.279473668590544,1358780.5401
1635044400000.0,2021-10-24 03:00:00,BTC/USDT,61182.0,61298.0,61107.0,61231.0,20.296392257189986,1242768.3943
1635040800000.0,2021-10-24 02:00:00,BTC/USDT,60995.0,61250.0,60818.0,61182.0,36.49106492922755,2232596.3345
1635037200000.0,2021-10-24 01:00:00,BTC/USDT,61085.0,61155.0,60920.0,60995.0,33.054476609558165,2016157.8008
1635033600000.0,2021-10-24 00:00:00,BTC/USDT,61293.0,61493.0,61072.0,61085.0,52.49594410248015,3206714.7455
1635030000000.0,2021-10-23 23:00:00,BTC/USDT,61018.0,61354.0,60930.0,61293.0,49.434611436868806,3029995.6388
1635026400000.0,2021-10-23 22:00:00,BTC/USDT,61033.0,61357.0,60948.0,61018.0,42.75234685502639,2608662.7004
1635022800000.0,2021-10-23 21:00:00,BTC/USDT,61128.0,61444.0,60930.0,61033.0,31.99521648944014,1952764.048
1635019200000.0,2021-10-23 20:00:00,BTC/USDT,61016.0,61133.0,60825.0,61128.0,33.724357281442224,2061502.5119
1635015600000.0,2021-10-23 19:00:00,BTC/USDT,61317.0,61325.0,60904.0,61016.0,30.071974377212534,1834871.5886
1635012000000.0,2021-10-23 18:00:00,BTC/USDT,61236.0,61406.0,61103.0,61317.0,30.948403956488413,1897663.2854
1635008400000.0,2021-10-23 17:00:00,BTC/USDT,61141.0,61361.0,60971.0,61236.0,56.582087600431116,3464860.7163
1635004800000.0,2021-10-23 16:00:00,BTC/USDT,61451.0,61629.0,60970.0,61141.0,86.83399690878461,5309117.405
1635001200000.0,2021-10-23 15:00:00,BTC/USDT,61023.0,61546.0,60728.0,61450.0,107.94633464605371,6633302.264
1634997600000.0,2021-10-23 14:00:00,BTC/USDT,61335.0,61463.0,60970.0,61023.0,49.1737748062206,3000731.26
1634994000000.0,2021-10-23 13:00:00,BTC/USDT,61535.0,61693.0,61191.0,61335.0,70.50854629819841,4324641.6872
1634990400000.0,2021-10-23 12:00:00,BTC/USDT,61558.0,61738.0,61329.0,61535.0,93.1346743040546,5731042.1833
1634986800000.0,2021-10-23 11:00:00,BTC/USDT,60123.0,61687.0,59653.0,61558.0,281.634810453556,17336875.6619
1634983200000.0,2021-10-23 10:00:00,BTC/USDT,60659.0,60789.0,60078.0,60123.0,59.480149109325886,3576125.0049
1634979600000.0,2021-10-23 09:00:00,BTC/USDT,61077.0,61112.0,60330.0,60659.0,89.92356790913136,5454673.7058
1634976000000.0,2021-10-23 08:00:00,BTC/USDT,60883.0,61141.0,60873.0,61077.0,45.57366355420207,2783502.6489
1634972400000.0,2021-10-23 07:00:00,BTC/USDT,61047.0,61092.0,60721.0,60883.0,60.179496856265295,3663908.3071
1634968800000.0,2021-10-23 06:00:00,BTC/USDT,60985.0,61089.0,60769.0,61047.0,41.96009958884138,2561538.1996
1634965200000.0,2021-10-23 05:00:00,BTC/USDT,61163.0,61243.0,60870.0,60985.0,103.93315908666065,6338363.7069
1634961600000.0,2021-10-23 04:00:00,BTC/USDT,61241.0,61558.0,61023.0,61163.0,114.32074765135785,6992199.8886
1634958000000.0,2021-10-23 03:00:00,BTC/USDT,61137.0,61260.0,61030.0,61241.0,43.50222164236378,2664119.5556
1634954400000.0,2021-10-23 02:00:00,BTC/USDT,61032.0,61246.0,60985.0,61137.0,66.38408234457039,4058523.6423
1634950800000.0,2021-10-23 01:00:00,BTC/USDT,61178.0,61244.0,60863.0,61032.0,47.444022296500194,2895603.5688
1634947200000.0,2021-10-23 00:00:00,BTC/USDT,60703.0,61178.0,60376.0,61178.0,163.78245357644906,10019882.9449
1634943600000.0,2021-10-22 23:00:00,BTC/USDT,60636.0,60900.0,60613.0,60703.0,42.856293754839136,2601505.5998
1634940000000.0,2021-10-22 22:00:00,BTC/USDT,60405.0,60824.0,60316.0,60636.0,61.30646235899466,3717378.6516
1634936400000.0,2021-10-22 21:00:00,BTC/USDT,60738.0,60983.0,60126.0,60405.0,95.89384698617664,5792467.8272
1634932800000.0,2021-10-22 20:00:00,BTC/USDT,61032.0,61225.0,60708.0,60738.0,159.70606990845928,9700227.2741
1634929200000.0,2021-10-22 19:00:00,BTC/USDT,60642.0,61034.0,60346.0,61032.0,143.4667340477127,8756061.7124
1634925600000.0,2021-10-22 18:00:00,BTC/USDT,60576.0,60894.0,60223.0,60642.0,158.11177841759837,9588214.4668
1634922000000.0,2021-10-22 17:00:00,BTC/USDT,61162.0,61298.0,60519.0,60579.0,238.68374011456118,14459222.2924
1634918400000.0,2021-10-22 16:00:00,BTC/USDT,60689.0,61383.0,60012.0,61162.0,348.9621004528956,21343219.9879
1634914800000.0,2021-10-22 15:00:00,BTC/USDT,61573.0,61708.0,60517.0,60689.0,264.53039461681686,16054085.1189
1634911200000.0,2021-10-22 14:00:00,BTC/USDT,62415.0,62427.0,61124.0,61573.0,404.1607563769834,24885390.2524
1634907600000.0,2021-10-22 13:00:00,BTC/USDT,63646.0,63711.0,62315.0,62417.0,218.91748654853646,13664172.7579
1634904000000.0,2021-10-22 12:00:00,BTC/USDT,63382.0,63650.0,63151.0,63646.0,62.922577145460835,4004770.345
1634900400000.0,2021-10-22 11:00:00,BTC/USDT,63195.0,63452.0,63172.0,63382.0,48.72183639834653,3088087.4346
1634896800000.0,2021-10-22 10:00:00,BTC/USDT,63296.0,63335.0,62890.0,63195.0,69.42702843262917,4387441.0618
1634893200000.0,2021-10-22 09:00:00,BTC/USDT,63573.0,63731.0,63165.0,63295.0,91.9715546441267,5821339.5512
1634889600000.0,2021-10-22 08:00:00,BTC/USDT,63390.0,63648.0,63236.0,63573.0,133.19298403095652,8467477.5738
1634886000000.0,2021-10-22 07:00:00,BTC/USDT,62724.0,63429.0,62612.0,63389.0,140.83054097714114,8927107.162
1634882400000.0,2021-10-22 06:00:00,BTC/USDT,63012.0,63224.0,62488.0,62724.0,104.04232216535935,6525950.6155
1634878800000.0,2021-10-22 05:00:00,BTC/USDT,63041.0,63182.0,62780.0,63012.0,88.88135793817051,5600592.1264
1634875200000.0,2021-10-22 04:00:00,BTC/USDT,63244.0,63300.0,62870.0,63041.0,90.9508368363446,5733631.705
1634871600000.0,2021-10-22 03:00:00,BTC/USDT,62836.0,63325.0,62833.0,63244.0,104.06204804724558,6581300.1667
1634868000000.0,2021-10-22 02:00:00,BTC/USDT,62571.0,63010.0,62530.0,62835.0,84.52644527094772,5311219.1886
1634864400000.0,2021-10-22 01:00:00,BTC/USDT,62805.0,63074.0,62571.0,62571.0,116.62231286059037,7297174.738
1634860800000.0,2021-10-22 00:00:00,BTC/USDT,62195.0,62918.0,62143.0,62805.0,249.1907371530929,15650424.2469
1634857200000.0,2021-10-21 23:00:00,BTC/USDT,62459.0,62712.0,62048.0,62195.0,129.7227500168824,8068106.4373
1634853600000.0,2021-10-21 22:00:00,BTC/USDT,62732.0,63110.0,62421.0,62459.0,142.29797785907556,8887789.3991
1634850000000.0,2021-10-21 21:00:00,BTC/USDT,62677.0,63020.0,62224.0,62732.0,124.62816633137793,7818174.1303
1634846400000.0,2021-10-21 20:00:00,BTC/USDT,62815.0,63083.0,62376.0,62678.0,173.19564664475573,10855556.7404
1634842800000.0,2021-10-21 19:00:00,BTC/USDT,62748.0,63511.0,62606.0,62815.0,175.9034657231553,11049376.1994
1634839200000.0,2021-10-21 18:00:00,BTC/USDT,62493.0,63201.0,62493.0,62747.0,99.36686949654964,6234972.9603
1634835600000.0,2021-10-21 17:00:00,BTC/USDT,62801.0,63347.0,62450.0,62493.0,145.91626682828476,9118745.2629
1634832000000.0,2021-10-21 16:00:00,BTC/USDT,62990.0,63656.0,62704.0,62802.0,207.77981983854016,13048988.2455
1634828400000.0,2021-10-21 15:00:00,BTC/USDT,63658.0,63890.0,62000.0,62990.0,414.9084859422131,26135085.5295
1634824800000.0,2021-10-21 14:00:00,BTC/USDT,64752.0,64898.0,62940.0,63658.0,543.3932933802507,34591330.27
1634821200000.0,2021-10-21 13:00:00,BTC/USDT,65060.0,65603.0,64680.0,64752.0,119.17840349641709,7717039.9832
1634817600000.0,2021-10-21 12:00:00,BTC/USDT,64812.0,65202.0,64347.0,65060.0,168.7295291085152,10977543.1638
1634814000000.0,2021-10-21 11:00:00,BTC/USDT,65617.0,65986.0,64145.0,64835.0,402.12035758772265,26071473.3842
1634810400000.0,2021-10-21 10:00:00,BTC/USDT,66207.0,66210.0,65610.0,65617.0,128.5845232729323,8437330.6636
